symbol,weekly,market_cap
WILD,2023-47w,78749184.12716343
SOULS,2023-47w,389058.40467794746
MRS,2023-47w,68933292.644494
GOAL,2023-47w,3167515.9700473123
ACS,2023-47w,68029499.3039591
HOGE,2023-47w,10616943.658001421
LABS,2023-47w,606731.6450849297
DC,2023-47w,16327107.753225287
VEXT,2023-47w,14572155.989143208
KASTA,2023-47w,4886851.229013518
DOME,2023-47w,10884162.066597423
ILV,2023-47w,380850581.600362
SHIDO,2023-47w,14080982.952244043
HONEY,2023-47w,6460629.725987522
DESO,2023-47w,95268741.77523577
TVK,2023-47w,62035484.974792436
AART,2023-47w,1428430.7565425797
PNG,2023-47w,16589466.771150168
LAMB,2023-47w,2259016.5047846576
HOD,2023-47w,897940.6558364527
GNY,2023-47w,3225603.7729408415
CSPN,2023-47w,39046.07956231916
VEX,2023-47w,1127065.102621769
STEP,2023-47w,136580.74747333012
MDX,2023-47w,55827105.43740938
vSXP,2023-47w,2788071.2436810127
PALLA,2023-47w,8435520.123092681
LADYS,2023-47w,23785443.934188537
BAKE,2023-47w,41231419.86477413
DDX,2023-47w,2430760.480433769
SOUL,2023-47w,8157955.907776529
OJA,2023-47w,1736844.7445795296
DSLA,2023-47w,5352288.903617067
GO,2023-47w,5653168.841805289
FIO,2023-47w,15395749.562104706
ARCONA,2023-47w,695549.5580479227
XHV,2023-47w,7800336.619443544
TURBO,2023-47w,7730763.940488724
DFL,2023-47w,5135835.231694034
STRK,2023-47w,55781933.34416257
XCN,2023-47w,23241123.240310725
SHIA,2023-47w,4138150.9071122236
FINA,2023-47w,1410020.9117163946
BeAI,2023-47w,833059.3391046884
KZEN,2023-47w,154128.5622612875
RFOX,2023-47w,16575933.6777111
BEM,2023-47w,64658.74793353863
SPA,2023-47w,6046604.21319225
TORN,2023-47w,14547822.982276516
AKT,2023-47w,366327796.7301071
WIKEN,2023-47w,6650653.116912023
MEFA,2023-47w,554008.2450119085
TUP,2023-47w,727231.4360178966
SCCP,2023-47w,5816592.794477902
ROUSH,2023-47w,661544.4320687115
SCC,2023-47w,511056.19583757996
BOSON,2023-47w,22515370.179597203
GOB,2023-47w,1255313.2782125834
OMAX,2023-47w,5988770.0702665085
CNTR,2023-47w,212257.55942861558
OOKI,2023-47w,10063307.292393131
BST,2023-47w,9887403.528944597
VRA,2023-47w,76721262.547504
FINE,2023-47w,194599.5930859824
SHIB,2023-47w,4877068545.837443
PMON,2023-47w,1241947.5963612858
LA,2023-47w,16590118.649715438
PDT,2023-47w,26496387.454020318
ALPHA,2023-47w,75007058.04401031
DAFI,2023-47w,4445112.400572091
BAL,2023-47w,198406647.8889146
NKN,2023-47w,84253191.89034061
C20,2023-47w,721104.2460586502
L2,2023-47w,553417.7533158865
SOV,2023-47w,5796509.218775481
ECU,2023-47w,496.02422744234997
KAS,2023-47w,2900459659.923757
ARDX,2023-47w,1353691.358658557
TRIAS,2023-47w,36610625.91294753
MCT,2023-47w,47645077.002765484
N8V,2023-47w,147607.74610752458
NAX,2023-47w,155687.74123583813
HELLO,2023-47w,79216136.99732967
FIU,2023-47w,13132.41558043112
OOKS,2023-47w,2575700.221220049
IQ,2023-47w,48210846.73919879
PZP,2023-47w,13111518.120859936
RBTC,2023-47w,119941508.3165933
DYP,2023-47w,4511823.704695042
VLX,2023-47w,42178886.554124095
BAD,2023-47w,17992124.40869576
ZNZ,2023-47w,120722.9888709936
SYS,2023-47w,73039158.5816268
DTX,2023-47w,491406.3885063521
STREAM,2023-47w,5030.190807884633
SHIRYO,2023-47w,4146965.339692567
WING,2023-47w,24692846.88928514
NMR,2023-47w,98311911.666484
XCASH,2023-47w,147395.12254677602
XMON,2023-47w,2119079.639040931
ENS,2023-47w,259117460.72390917
PEAK,2023-47w,1576134.8630679909
MCRT,2023-47w,4286038.584084206
RBW,2023-47w,1805131.9748130771
FLASH,2023-47w,186187.1326343022
GMX,2023-47w,474137239.07300377
HNTR,2023-47w,288806.83402302134
AGLA,2023-47w,18670342.12187232
UNS,2023-47w,21734277.01642996
VRSC,2023-47w,93209648.74692583
ARG,2023-47w,9444991.080988118
LAYER,2023-47w,1655573.9839873288
NFT,2023-47w,156050835.2481289
OAX,2023-47w,14011532.440972317
CNB,2023-47w,477831.0233667983
PZM,2023-47w,4327694.407009608
PNT,2023-47w,15289426.74132869
GNO,2023-47w,501276564.51735324
GNS,2023-47w,115750303.087618
MRX,2023-47w,873637.6569240049
FITFI,2023-47w,16439257.14847819
ACQ,2023-47w,1159238.4067361015
WAN,2023-47w,41003789.88080526
SOS,2023-47w,1933227.2200465214
BSL,2023-47w,6211.662653337268
MDT,2023-47w,37509595.82793443
HEGIC,2023-47w,13475351.898740845
CNS,2023-47w,254723.37868066697
MUSE,2023-47w,4023799.0768151334
LANC,2023-47w,288030.5021932856
REW,2023-47w,3872.202474279236
BADGER,2023-47w,66326890.74094599
FIRO,2023-47w,23034936.88076354
UOS,2023-47w,68093886.92591289
NMC,2023-47w,17396556.298296336
AIM,2023-47w,185.43263440967425
SHIELD,2023-47w,74804.07379813373
CNTM,2023-47w,1152.8193265718378
THC,2023-47w,401521.8965218527
MDAO,2023-47w,7170851.125945435
GNX,2023-47w,514809.38784510444
IPX,2023-47w,67647.69924486565
ARES,2023-47w,147733.80045315906
CAI,2023-47w,274421.9334420821
LAT,2023-47w,37713630.18119944
PNP,2023-47w,4875712.748384431
WIN,2023-47w,65741666.916102074
KART,2023-47w,189765.50438780506
BIP,2023-47w,3480975.632141625
CNNC,2023-47w,123061386.1596957
ARCO,2023-47w,160534.45405310395
STFX,2023-47w,13263818.364550967
VIX,2023-47w,3234897.831655593
LAND,2023-47w,1762414.9282264628
XCH,2023-47w,237494568.71432304
TCH,2023-47w,251154.86621435703
FIS,2023-47w,19178115.199083157
IBFK,2023-47w,1048609.2317784787
CUR,2023-47w,40068.691777595726
DINO,2023-47w,148760.48819786002
SHILL,2023-47w,2607061.302704688
ROOM,2023-47w,486647.9652336418
MPH,2023-47w,224221.578260792
BANANA,2023-47w,19688785.136879288
VIC,2023-47w,126323474.54168303
DPI,2023-47w,49436902.17310561
RUNE,2023-47w,927076962.7352697
XMV,2023-47w,893574.0112942364
EUNO,2023-47w,361268.78193850454
HARD,2023-47w,19713878.809738703
BTTOLD,2023-47w,312947339.9000176
MNGO,2023-47w,19832822.986096356
NAKA,2023-47w,96732821.18439904
GTC,2023-47w,69842658.47236206
XGT,2023-47w,4639.760046359582
RADAR,2023-47w,5874678.756874093
XTZ,2023-47w,791926409.3173072
PAID,2023-47w,3585510.4279770437
ANC,2023-47w,4856277.55073496
SERO,2023-47w,1545270.2525146413
MNT,2023-47w,1537806815.126223
DHT,2023-47w,3473043.3560827873
KLV,2023-47w,37641420.9887757
OTO,2023-47w,2946626.976238608
EUM,2023-47w,3559006.779466535
HVH,2023-47w,10245686.020322157
MNFT,2023-47w,2055522.9384199048
RAD,2023-47w,77439356.68042277
SSX,2023-47w,62345181.60571636
UX,2023-47w,13556681.891966196
RING,2023-47w,4452940.268963662
BOB,2023-47w,445095.6713993407
SD,2023-47w,20253631.949178938
PAY,2023-47w,2251392.0609215344
EVA,2023-47w,5740829.387979405
BTCU,2023-47w,17748321.85067029
STT,2023-47w,66322278.048871554
CTT,2023-47w,1528060.4732063804
VCF,2023-47w,1742103.5259990748
PIVX,2023-47w,29928097.949539553
RAZE,2023-47w,581788.0681666989
ANKR,2023-47w,251782849.77277592
KMA,2023-47w,2580906.333289013
MND,2023-47w,17015.39054801273
OLT,2023-47w,2062821.3769394723
BNB,2023-47w,36531902894.74672
WEFI,2023-47w,298937.54536402336
BITS,2023-47w,824363.3393036954
CPH,2023-47w,7417540.130573106
KEX,2023-47w,136082.75740039372
GT,2023-47w,421168951.6219403
BCA,2023-47w,9700798.301479755
CPO,2023-47w,215770.2782162247
GTON,2023-47w,29423.8826842177
PBX,2023-47w,731895.2925395183
MNW,2023-47w,58939670.98116147
RAGE,2023-47w,38515.64305218995
HTR,2023-47w,12750433.889026597
VAI,2023-47w,34851616.761067845
INSUR,2023-47w,2610760.11339777
BLT,2023-47w,4430885.744481162
SENSO,2023-47w,5386295.868670353
SWTH,2023-47w,7299006.241664046
CPOOL,2023-47w,15628630.531629292
BLUR,2023-47w,516008997.99938637
ZUM,2023-47w,109967.81186652722
YAM,2023-47w,1004472.7813718604
ETHW,2023-47w,195927334.57894427
BTCXT,2023-47w,117503121.21680278
AMP,2023-47w,105593593.35396205
BOLT,2023-47w,3389073.60461132
GULF,2023-47w,7261002.387834882
VIT,2023-47w,1068713.3148572394
ALY,2023-47w,1413592.485845173
BCD,2023-47w,12661913.295870487
ETN,2023-47w,31774774.198024455
KLO,2023-47w,395291.9812276214
PIT,2023-47w,12135419.174316686
RAE,2023-47w,6604439.978376011
TNC,2023-47w,590110834.2257221
GTH,2023-47w,510736.1782238595
ETNA,2023-47w,9150.213326049912
STBU,2023-47w,3340127.512396919
ECO,2023-47w,14422.379968312112
VAB,2023-47w,882874.882062013
CYC,2023-47w,411117.4848370132
EFI,2023-47w,55294099.79963397
HTML,2023-47w,342414.13793819526
PAINT,2023-47w,2301809.2398839886
YBO,2023-47w,1542155.639114015
XWC,2023-47w,30463031.53538042
SDAO,2023-47w,50569915.54632994
MOVE,2023-47w,1115089.6295058948
THE,2023-47w,3568817.0195110613
BDX,2023-47w,299062703.8053422
SEON,2023-47w,79584.20910954187
XEM,2023-47w,326632363.21476215
ROUTE,2023-47w,52190867.74165896
MYRA,2023-47w,68725.98220779072
DOSE,2023-47w,2246457.290199403
NXRA,2023-47w,92693022.10740428
MOVEZ,2023-47w,2889568.481796346
DCN,2023-47w,842058.3346811496
XDOGE,2023-47w,19341.309673546843
COVAL,2023-47w,15618490.464570135
DIA,2023-47w,31887876.286068816
INJ,2023-47w,1327670665.8185909
EVY,2023-47w,59022.713199765654
KMON,2023-47w,1205713.1954580348
MLN,2023-47w,36151801.15990086
IGG,2023-47w,177751.60488293396
ROYA,2023-47w,128240.04309759705
GST,2023-47w,6413797.791791398
TPT,2023-47w,27239904.8057766
TON,2023-47w,4139258901.8179317
HT,2023-47w,480819734.6977423
BOND,2023-47w,30438927.107570432
WAXP,2023-47w,215735475.7643699
EVRY,2023-47w,139456.9737251144
BUNI,2023-47w,42296.25966226832
BBS,2023-47w,918362.6077251578
PHR,2023-47w,58057.145571773595
DORA,2023-47w,342046112.4363637
YIELD,2023-47w,48692.86950053579
NWC,2023-47w,9025053.426415216
MLK,2023-47w,105969157.80374472
HSF,2023-47w,19281833.12965097
MOVR,2023-47w,56580432.39058031
PAXG,2023-47w,460930814.4318599
ONG,2023-47w,125759488.07585715
RUSH,2023-47w,215659.87350040037
ICE,2023-47w,1053780.80000235
BMON,2023-47w,309254.52949540963
MKR,2023-47w,1406665749.2811198
SFD,2023-47w,6459901.38792177
DCR,2023-47w,231305643.4466812
EVZ,2023-47w,3043625.206167671
KNC,2023-47w,113622139.35550646
COTI,2023-47w,62211051.68153352
EDGT,2023-47w,208799168.97651845
AOA,2023-47w,2661124.8962758402
SUKU,2023-47w,6916373.841467341
ALU,2023-47w,41899544.74385824
HAWK,2023-47w,597276.0137146969
WEMIX,2023-47w,580378600.3201708
NHT,2023-47w,2362766.355929348
RAZOR,2023-47w,1344407.342945968
AIOZ,2023-47w,67167093.1171307
CYCLUB,2023-47w,135352.33416856153
vLTC,2023-47w,5857888.162909551
INTR,2023-47w,1708146.1598715372
DHV,2023-47w,221029.07521404812
CRE8,2023-47w,99917.03303466781
ANT,2023-47w,224431570.8582104
RACA,2023-47w,59996973.29401005
BTCST,2023-47w,4283618.260903737
MX,2023-47w,293644998.7390624
HTD,2023-47w,144091.0264359499
GSWIFT,2023-47w,15717300.337233067
INTER,2023-47w,9948208.974371025
BC,2023-47w,31765.34469682179
CPAN,2023-47w,4.2176116812167965
XPRT,2023-47w,51102508.22683739
DUCKIES,2023-47w,366294.06732858747
ROA,2023-47w,30614738.884632953
MMO,2023-47w,43450.96263591441
TOTM,2023-47w,41053.80054893675
EVED,2023-47w,169905.631892597
BEAM,2023-47w,184303476.18019584
BTX,2023-47w,830403.4042759009
RACEFI,2023-47w,354551.0364428942
XED,2023-47w,5747416.596834362
TRU,2023-47w,53191236.18823898
GUM,2023-47w,27754.714856189577
NEWS,2023-47w,1354252.638325712
KMD,2023-47w,34348288.019203655
TEL,2023-47w,181540495.39818898
PKF,2023-47w,10753562.065934421
QWAN,2023-47w,398307.04719935876
GSTS,2023-47w,34753.214548839234
MLT,2023-47w,16127243.161523491
CWS,2023-47w,1311187.1371972612
DERC,2023-47w,33879354.23031526
DRF,2023-47w,868658.0261042721
TIK,2023-47w,168815.02064032122
OLY,2023-47w,847646.9722201767
WELT,2023-47w,2338764.0828563375
VOLT,2023-47w,16049183.521059366
KEMA,2023-47w,8795.949941342198
NGM,2023-47w,199297.22355681992
GSWAP,2023-47w,4169148.108304433
XEC,2023-47w,569501277.2304655
EQZ,2023-47w,611990.8487109981
CVP,2023-47w,9838914.125336358
EVER,2023-47w,54278548.180459104
BTZC,2023-47w,94562.14543564318
MMAI,2023-47w,603429.4007226074
SSV,2023-47w,192233358.14063287
RAY,2023-47w,91307268.32216807
PIP,2023-47w,12017942.383923715
RAI,2023-47w,5129463.802441125
PIB,2023-47w,6147134.793250443
RARE,2023-47w,37312166.74232823
SEFA,2023-47w,4863.870348787855
DOWS,2023-47w,75044.15643482599
NYE,2023-47w,5929765.65450796
KFX,2023-47w,82316.3174005182
HUNT,2023-47w,49804842.94974057
BCUBE,2023-47w,625959.8251130494
MONA,2023-47w,15150393.7129871
XMY,2023-47w,47511.279799906515
HAI,2023-47w,17272689.182283215
TOWER,2023-47w,1352084.3841109206
BTR,2023-47w,7565902.651609041
PHX,2023-47w,65328.07876827388
ES,2023-47w,4988416.435011985
AMB,2023-47w,24578920.88672308
NFTD,2023-47w,383173.62906157726
KIN,2023-47w,43060080.92736914
SWEAT,2023-47w,66978619.25988181
HAKKA,2023-47w,708958.2259052265
STARS,2023-47w,655409.6304490092
KINE,2023-47w,3278219.4238592037
TROY,2023-47w,22023194.731948044
WBETH,2023-47w,1596723173.043875
PICKLE,2023-47w,915786.7569092411
RAMP,2023-47w,25845609.084073517
SDN,2023-47w,15539187.909118842
AGA,2023-47w,483723.60604809044
MOMA,2023-47w,85748.69381738517
XPR,2023-47w,22611995.990836985
VBIT,2023-47w,6969321.619064694
BCN,2023-47w,6598549.083256975
RITE,2023-47w,265377.7848931073
NFTB,2023-47w,2818929.591901793
NYZO,2023-47w,164202.7139242052
XFC,2023-47w,3028866.3526005065
BLINK,2023-47w,210010.40245759994
SEI,2023-47w,339364449.0469654
STARL,2023-47w,32829866.781241745
CTSI,2023-47w,112482922.7564968
BOLI,2023-47w,56778.19816801922
YOOSHI,2023-47w,17904844.360224858
PBR,2023-47w,3674921.00093184
VALOR,2023-47w,5567534.4069226505
XYM,2023-47w,162851762.30033556
INNBC,2023-47w,12302.482601564185
TIFI,2023-47w,2658013.27733402
CRBN,2023-47w,284928.9942330344
RARI,2023-47w,29286872.28985268
YFI,2023-47w,285595812.8618896
HAN,2023-47w,657257.9966882777
AG8,2023-47w,192246.58688655184
INN,2023-47w,56372.86722727077
KILT,2023-47w,17600816.238121413
MOON,2023-47w,17317289.979227684
BCUG,2023-47w,59242.49453903076
ERN,2023-47w,33149296.667901218
TFUEL,2023-47w,277707535.8406111
DPET,2023-47w,1575674.7078507603
DGB,2023-47w,128434126.81623793
MOOV,2023-47w,3090752.717005417
IDIA,2023-47w,8703513.746036457
BTG,2023-47w,269250401.017386
CRE,2023-47w,57251460.38361388
NABOX,2023-47w,833710.7197640247
SDT,2023-47w,218779.32340261294
ERG,2023-47w,85868554.10568325
IGU,2023-47w,2074950.4102812656
RITO,2023-47w,200840.15295594023
KICK,2023-47w,1259488.8489076272
HUSL,2023-47w,147329.20594059204
VIDT,2023-47w,17214197.649406243
NYM,2023-47w,96341673.67666994
ZEE,2023-47w,1439134.9384908173
ERC20,2023-47w,12949523.09636648
PIAS,2023-47w,460.0621070367051
EDU,2023-47w,124976144.46247625
MONI,2023-47w,1646159.4700589753
HAM,2023-47w,3925202.1866708887
STARSHIP,2023-47w,417500.1190979793
KGO,2023-47w,4955.458837949055
DRGN,2023-47w,3646807.1307911673
CRDT,2023-47w,1252.2351346893977
XFT,2023-47w,1494531.9104270937
DRT,2023-47w,219917.71204925614
ICHI,2023-47w,11662762.381308736
ERTHA,2023-47w,2955920.534251147
HANDY,2023-47w,1206256.7991222274
WBNB,2023-47w,581389154.1434677
BOBA,2023-47w,25362380.260231115
TFBX,2023-47w,455493.05472425465
BTM,2023-47w,22720147.721730303
HUSH,2023-47w,285824.28476968815
YVS,2023-47w,48993.66798615023
ICP,2023-47w,2023357651.2269962
AMA,2023-47w,177707.72725969626
BUNNY,2023-47w,71180.41471617641
KFT,2023-47w,23507.038045883026
KING,2023-47w,969987.5553287321
SDEX,2023-47w,96090583.05367087
BTSE,2023-47w,4099600.0506433505
DOT,2023-47w,6569621963.365989
SENC,2023-47w,43200.96614784495
HTZ,2023-47w,20218.475194206196
TROLL,2023-47w,220441.00674305783
PING,2023-47w,2236452.6521666725
YTN,2023-47w,34051.91509500171
ONIT,2023-47w,19365739.693616234
vBCH,2023-47w,722528.8111400442
CTG,2023-47w,1357467.8443476562
BDP,2023-47w,3198647.5089732683
SUI,2023-47w,559180479.4055535
TOMS,2023-47w,3283930.859341976
MOC,2023-47w,39949859.730604164
RAINBOW,2023-47w,350061.7908915961
STAKE,2023-47w,723540.3784185677
GZONE,2023-47w,26769870.28679353
CQT,2023-47w,104249842.4816544
2CRZ,2023-47w,10289.46864309294
VNXLU,2023-47w,345104.455607384
IHC,2023-47w,3115316.3910238734
AMON,2023-47w,2301347.47309741
GXT,2023-47w,22426.469261118957
BLANK,2023-47w,700045.0137784993
CPR,2023-47w,4410804.171016655
AITRA,2023-47w,171735.8532604486
NFTY,2023-47w,404913.5262696406
BTT,2023-47w,224128352.0972274
DCNTR,2023-47w,97470.31028059055
MOB,2023-47w,103661503.8870718
ERA,2023-47w,31817.049033387448
BCH,2023-47w,4428202122.902553
STAK,2023-47w,107027.02210447552
RIO,2023-47w,4229429.027365525
GXA,2023-47w,7189649.056415056
XEND,2023-47w,4649913.4576790165
KLAY,2023-47w,640276027.6404015
ETHPAD,2023-47w,1661548.7776112908
RAIN,2023-47w,1129688.6883319907
MXC,2023-47w,15823680.431759326
KEY,2023-47w,28493606.632130887
OVR,2023-47w,5934072.12454108
XPNET,2023-47w,320710.5788110867
ETHO,2023-47w,348358.5203176296
XEP,2023-47w,8870694.854104083
BTS,2023-47w,31902590.158206195
BCMC,2023-47w,710141.8696755836
ROCKI,2023-47w,27916.297067725394
DUCK,2023-47w,717447.4174200513
ETHA,2023-47w,39747.65124114934
SENATE,2023-47w,12661100.144157153
TEER,2023-47w,1783855.6071761183
DOV,2023-47w,174391.6872399331
AITECH,2023-47w,2028470.4624659067
DEP,2023-47w,8764735.852212014
CYBER,2023-47w,69047138.88047704
BTRST,2023-47w,102676483.27138141
NFTX,2023-47w,13386358.034017237
KINGSHIB,2023-47w,1505338.6610908494
DHB,2023-47w,5498760.119260932
ZOON,2023-47w,357042.4691778143
NEVA,2023-47w,961151.7319153454
BLAST,2023-47w,816871.4692181271
XGM,2023-47w,2001.465669324285
TRR,2023-47w,414656.01113918604
WBTC,2023-47w,6047029696.5593195
STV,2023-47w,269877.6740728821
AME,2023-47w,453907.39602014003
BTRS,2023-47w,105361.59487685967
ETHAX,2023-47w,9412894.711518038
ETC,2023-47w,2758931544.656516
VAL,2023-47w,5204343.276488011
RISE,2023-47w,8576617.456479352
RUFF,2023-47w,295528.6438023491
ADM,2023-47w,623240.7840573406
MOTA,2023-47w,353423.3963885997
PIN,2023-47w,40389.09566280349
KISHU,2023-47w,22018403.00047664
NYC,2023-47w,1257576.9321360702
CRA,2023-47w,1295660.0397033677
RAINI,2023-47w,9897565.206075279
DG,2023-47w,14986524.103686199
EFC,2023-47w,5091198.380305945
OGN,2023-47w,87452034.09401162
MOD,2023-47w,1469399.6419980712
KEYFI,2023-47w,57102.597088279734
BTCZ,2023-47w,1150549.787300669
STANDARD,2023-47w,961016.9822902213
NAFT,2023-47w,463581.4307464086
ETHDYDX,2023-47w,607676662.3994361
HAPI,2023-47w,7748474.155588187
AMO,2023-47w,9284735.164309153
H2O,2023-47w,33415865.898546986
PAAL,2023-47w,125249367.86326906
STAT,2023-47w,2907242.27827794
RSR,2023-47w,123727924.88807614
PKR,2023-47w,421512.3739204556
STRX,2023-47w,18952125.162356652
BMX,2023-47w,24032291.45820362
SYN,2023-47w,58549024.31315477
ZYN,2023-47w,3552780.033773427
MFC,2023-47w,1569495.267183371
TRL,2023-47w,1136198.3525307518
NUX,2023-47w,178010.25810879367
XDB,2023-47w,5499403.493626862
BTB,2023-47w,264542.0749022933
ING,2023-47w,364399.34814056277
QRK,2023-47w,359622.5952717188
FB,2023-47w,2126363.270740349
WHBAR,2023-47w,2091310293.4077628
OSMO,2023-47w,317445339.0157424
HC,2023-47w,3774700.301461207
DIME,2023-47w,9746709.552725676
APRIL,2023-47w,935636.474376527
BEL,2023-47w,39303816.40541633
HOTCROSS,2023-47w,570379.8225594338
GPX,2023-47w,1645839.6679069337
BONK,2023-47w,221575062.80167726
MVC,2023-47w,4911239.958827692
PLF,2023-47w,1082899.4591163318
KCS,2023-47w,724903216.9278687
FBN,2023-47w,44529.74516431013
SPIRIT,2023-47w,1347093.4092926825
NAVI,2023-47w,1232731.2611146332
FCL,2023-47w,268804.17214575404
BXC,2023-47w,1117471895.5737076
NEST,2023-47w,10085855.365493031
CON,2023-47w,23134119.463113252
XNC,2023-47w,11884947.532159898
OXBT,2023-47w,5037252.28846812
FBX,2023-47w,261668.84874178274
KTON,2023-47w,168297.66250434174
A,2023-47w,71839.73316980668
APT,2023-47w,1997653592.6195529
BAR,2023-47w,25383362.04366216
PCX,2023-47w,2225147.6971249017
PLI,2023-47w,2960812.792194117
UPX,2023-47w,97771.68004634607
ADA,2023-47w,13470867543.641806
KTN,2023-47w,761371.8948953025
CONV,2023-47w,908884.9549589042
IDLE,2023-47w,1531272.0411153738
SHA,2023-47w,1514017.5093583628
STEEM,2023-47w,114877098.58025216
SCONEX,2023-47w,59465.43575275648
SPO,2023-47w,952920.4175175513
STRONG,2023-47w,574099.3198160343
VPP,2023-47w,619897.000459778
BASE,2023-47w,402898.55125038075
ILC,2023-47w,1694586.0275236466
TSUGT,2023-47w,33049059.70356489
GRG,2023-47w,1110586.5618447913
EBA,2023-47w,55963.104546487746
IOI,2023-47w,419438.140208118
DCB,2023-47w,4363862.399753298
UQC,2023-47w,79573285.71769087
QRL,2023-47w,5204527.089808168
MILK2,2023-47w,56004.2071206292
AGIX,2023-47w,366044748.31201303
YEC,2023-47w,1220316.0536991197
SPORT,2023-47w,103244.57118055248
NINO,2023-47w,86941.43970126598
SFX,2023-47w,145291.81552336618
FARA,2023-47w,1211058.906879623
KROM,2023-47w,2575990.7645811937
QRT,2023-47w,164582.2414489177
APM,2023-47w,8438379.485719549
ALPINE,2023-47w,20062779.066406284
OG,2023-47w,20216638.290976774
KRX,2023-47w,54510833.40188244
APN,2023-47w,102590.40301948374
KSP,2023-47w,29947755.165367655
TSUKA,2023-47w,23758852.52457394
DFYN,2023-47w,2339295.6810419373
PLC,2023-47w,88835.66818175683
ICX,2023-47w,248179302.58358938
GRACY,2023-47w,2220555.745000888
RGP,2023-47w,33037.05437284268
DUSK,2023-47w,67230342.14933704
FARM,2023-47w,23207904.785415534
WHALE,2023-47w,5412729.595072654
DEL,2023-47w,105853430.82745756
MIBR,2023-47w,382420.23827015556
ZIL,2023-47w,367166565.79325956
RVLT,2023-47w,786672.3985353924
VDR,2023-47w,42847.12640631205
KSM,2023-47w,207702540.7611617
YF-DAI,2023-47w,391878.90878818824
SGT,2023-47w,14498.34475556988
DONUT,2023-47w,1420044.1876222335
SPORE,2023-47w,1076424.6041254424
